"p","t","y","e","d","i","expected_years_saved","expected_years_saved_U","infs","prob_success","benefit","ratio"
0.8,1,7.5,0.9,0.4,5e+05,2.1839292535135,2.72991156689188,64,0.8,393107.265632431,6142.30102550673
0.8,1,7.5,0.9,0.5,1350000,2.1839292535135,2.72991156689188,64,0.8,1326737.02150945,20730.2659610852
0.8,1,7.5,0.9,0.5,5e+05,2.1839292535135,2.72991156689188,64,0.8,491384.082040538,7677.87628188341
0.8,1,7.5,0.9,0.6,1350000,2.1839292535135,2.72991156689188,64,0.8,1592084.42581134,24876.3191533022
0.8,1,7.5,0.9,0.6,5e+05,2.1839292535135,2.72991156689188,64,0.8,589660.898448646,9213.45153826009
0.8,1,7.5,0.9,0.7,1350000,2.1839292535135,2.72991156689188,64,0.8,1857431.83011323,29022.3723455193
0.8,1,7.5,0.9,0.7,5e+05,2.1839292535135,2.72991156689188,64,0.8,687937.714856753,10749.0267946368
0.8,1,7.5,0.9,0.8,1350000,2.1839292535135,2.72991156689188,64,0.8,2122779.23441513,33168.4255377363
0.8,1,7.5,0.9,0.8,5e+05,2.1839292535135,2.72991156689188,64,0.8,786214.531264861,12284.6020510135
0.8,1,7.5,0.9,0.9,1350000,2.1839292535135,2.72991156689188,64,0.8,2388126.63871702,37314.4787299534
0.8,1,7.5,0.9,0.9,5e+05,2.1839292535135,2.72991156689188,64,0.8,884491.347672969,13820.1773073901
0.8,1,10,0.5,0.1,1350000,2.80786083050733,3.50982603813417,80,0.8,189530.606059245,2369.13257574056
0.8,1,10,0.5,0.1,5e+05,2.80786083050733,3.50982603813417,80,0.8,70196.5207626833,877.456509533542
0.8,1,10,0.5,0.2,1350000,2.80786083050733,3.50982603813417,80,0.8,379061.21211849,4738.26515148113
0.8,1,10,0.5,0.2,5e+05,2.80786083050733,3.50982603813417,80,0.8,140393.041525367,1754.91301906708
0.8,1,10,0.5,0.3,1350000,2.80786083050733,3.50982603813417,80,0.8,568591.818177735,7107.39772722169
0.8,1,10,0.5,0.3,5e+05,2.80786083050733,3.50982603813417,80,0.8,210589.56228805,2632.36952860063
0.8,1,10,0.5,0.4,1350000,2.80786083050733,3.50982603813417,80,0.8,758122.42423698,9476.53030296225
0.8,1,10,0.5,0.4,5e+05,2.80786083050733,3.50982603813417,80,0.8,280786.083050733,3509.82603813417
0.8,1,10,0.5,0.5,1350000,2.80786083050733,3.50982603813417,80,0.8,947653.030296225,11845.6628787028
0.8,1,10,0.5,0.5,5e+05,2.80786083050733,3.50982603813417,80,0.8,350982.603813417,4387.28254766771
0.8,1,10,0.5,0.6,1350000,2.80786083050733,3.50982603813417,80,0.8,1137183.63635547,14214.7954544434
0.8,1,10,0.5,0.6,5e+05,2.80786083050733,3.50982603813417,80,0.8,421179.1245761,5264.73905720125
0.8,1,10,0.5,0.7,1350000,2.80786083050733,3.50982603813417,80,0.8,1326714.24241472,16583.9280301839
0.8,1,10,0.5,0.7,5e+05,2.80786083050733,3.50982603813417,80,0.8,491375.645338783,6142.19556673479
0.8,1,10,0.5,0.8,1350000,2.80786083050733,3.50982603813417,80,0.8,1516244.84847396,18953.0606059245
0.8,1,10,0.5,0.8,5e+05,2.80786083050733,3.50982603813417,80,0.8,561572.166101467,7019.65207626833
0.8,1,10,0.5,0.9,1350000,2.80786083050733,3.50982603813417,80,0.8,1705775.4545332,21322.1931816651
0.8,1,10,0.5,0.9,5e+05,2.80786083050733,3.50982603813417,80,0.8,631768.68686415,7897.10858580188
0.8,1,10,0.7,0.1,1350000,2.80786083050733,3.50982603813417,72,0.8,265342.848482943,3685.31734004087
0.8,1,10,0.7,0.1,5e+05,2.80786083050733,3.50982603813417,72,0.8,98275.1290677567,1364.93234816329
0.8,1,10,0.7,0.2,1350000,2.80786083050733,3.50982603813417,72,0.8,530685.696965886,7370.63468008175
0.8,1,10,0.7,0.2,5e+05,2.80786083050733,3.50982603813417,72,0.8,196550.258135513,2729.86469632657
0.8,1,10,0.7,0.3,1350000,2.80786083050733,3.50982603813417,72,0.8,796028.545448829,11055.9520201226
0.8,1,10,0.7,0.3,5e+05,2.80786083050733,3.50982603813417,72,0.8,294825.38720327,4094.79704448986
0.8,1,10,0.7,0.4,1350000,2.80786083050733,3.50982603813417,72,0.8,1061371.39393177,14741.2693601635
0.8,1,10,0.7,0.4,5e+05,2.80786083050733,3.50982603813417,72,0.8,393100.516271027,5459.72939265315
0.8,1,10,0.7,0.5,1350000,2.80786083050733,3.50982603813417,72,0.8,1326714.24241472,18426.5867002044
0.8,1,10,0.7,0.5,5e+05,2.80786083050733,3.50982603813417,72,0.8,491375.645338783,6824.66174081643
0.8,1,10,0.7,0.6,1350000,2.80786083050733,3.50982603813417,72,0.8,1592057.09089766,22111.9040402453
0.8,1,10,0.7,0.6,5e+05,2.80786083050733,3.50982603813417,72,0.8,589650.77440654,8189.59408897972
0.8,1,10,0.7,0.7,1350000,2.80786083050733,3.50982603813417,72,0.8,1857399.9393806,25797.2213802861
0.8,1,10,0.7,0.7,5e+05,2.80786083050733,3.50982603813417,72,0.8,687925.903474297,9554.52643714301
0.8,1,10,0.7,0.8,1350000,2.80786083050733,3.50982603813417,72,0.8,2122742.78786354,29482.538720327
0.8,1,10,0.7,0.8,5e+05,2.80786083050733,3.50982603813417,72,0.8,786201.032542053,10919.4587853063
0.8,1,10,0.7,0.9,1350000,2.80786083050733,3.50982603813417,72,0.8,2388085.63634649,33167.8560603679
0.8,1,10,0.7,0.9,5e+05,2.80786083050733,3.50982603813417,72,0.8,884476.16160981,12284.3911334696
0.8,1,10,0.9,0.1,1350000,2.80786083050733,3.50982603813417,64,0.8,341155.090906641,5330.54829541627
0.8,1,10,0.9,0.1,5e+05,2.80786083050733,3.50982603813417,64,0.8,126353.73737283,1974.27714645047
0.8,1,10,0.9,0.2,1350000,2.80786083050733,3.50982603813417,64,0.8,682310.181813282,10661.0965908325
0.8,1,10,0.9,0.2,5e+05,2.80786083050733,3.50982603813417,64,0.8,252707.47474566,3948.55429290094
0.8,1,10,0.9,0.3,1350000,2.80786083050733,3.50982603813417,64,0.8,1023465.27271992,15991.6448862488
0.8,1,10,0.9,0.3,5e+05,2.80786083050733,3.50982603813417,64,0.8,379061.21211849,5922.83143935141
0.8,1,10,0.9,0.4,1350000,2.80786083050733,3.50982603813417,64,0.8,1364620.36362656,21322.1931816651
0.8,1,10,0.9,0.4,5e+05,2.80786083050733,3.50982603813417,64,0.8,505414.94949132,7897.10858580188
0.8,1,10,0.9,0.5,1350000,2.80786083050733,3.50982603813417,64,0.8,1705775.4545332,26652.7414770813
0.8,1,10,0.9,0.5,5e+05,2.80786083050733,3.50982603813417,64,0.8,631768.68686415,9871.38573225234
0.8,1,10,0.9,0.6,1350000,2.80786083050733,3.50982603813417,64,0.8,2046930.54543985,31983.2897724976
0.8,1,10,0.9,0.6,5e+05,2.80786083050733,3.50982603813417,64,0.8,758122.42423698,11845.6628787028
0.8,1,10,0.9,0.7,1350000,2.80786083050733,3.50982603813417,64,0.8,2388085.63634649,37313.8380679139
0.8,1,10,0.9,0.7,5e+05,2.80786083050733,3.50982603813417,64,0.8,884476.16160981,13819.9400251533
0.8,1,10,0.9,0.8,1350000,2.80786083050733,3.50982603813417,64,0.8,2729240.72725313,42644.3863633301
0.8,1,10,0.9,0.8,5e+05,2.80786083050733,3.50982603813417,64,0.8,1010829.89898264,15794.2171716038
0.8,1,10,0.9,0.9,1350000,2.80786083050733,3.50982603813417,64,0.8,3070395.81815977,47974.9346587464
0.8,1,10,0.9,0.9,5e+05,2.80786083050733,3.50982603813417,64,0.8,1137183.63635547,17768.4943180542
0.8,2,2.5,0.5,0.1,1350000,1.08618554296679,1.16171708195204,96,0.96,73317.5241502587,763.724209898528
0.8,2,2.5,0.5,0.1,5e+05,1.08618554296679,1.16171708195204,96,0.96,27154.6385741699,282.860818480936
0.8,2,2.5,0.5,0.2,1350000,1.08618554296679,1.16171708195204,96,0.96,146635.048300517,1527.44841979706
0.8,2,2.5,0.5,0.2,5e+05,1.08618554296679,1.16171708195204,96,0.96,54309.2771483397,565.721636961872
0.8,2,2.5,0.5,0.3,1350000,1.08618554296679,1.16171708195204,96,0.96,219952.572450776,2291.17262969558
0.8,2,2.5,0.5,0.3,5e+05,1.08618554296679,1.16171708195204,96,0.96,81463.9157225096,848.582455442809
0.8,2,2.5,0.5,0.4,1350000,1.08618554296679,1.16171708195204,96,0.96,293270.096601035,3054.89683959411
0.8,2,2.5,0.5,0.4,5e+05,1.08618554296679,1.16171708195204,96,0.96,108618.554296679,1131.44327392374
0.8,2,2.5,0.5,0.5,1350000,1.08618554296679,1.16171708195204,96,0.96,366587.620751293,3818.62104949264
0.8,2,2.5,0.5,0.5,5e+05,1.08618554296679,1.16171708195204,96,0.96,135773.192870849,1414.30409240468
0.8,2,2.5,0.5,0.6,1350000,1.08618554296679,1.16171708195204,96,0.96,439905.144901552,4582.34525939117
0.8,2,2.5,0.5,0.6,5e+05,1.08618554296679,1.16171708195204,96,0.96,162927.831445019,1697.16491088562
0.8,2,2.5,0.5,0.7,1350000,1.08618554296679,1.16171708195204,96,0.96,513222.669051811,5346.06946928969
0.8,2,2.5,0.5,0.7,5e+05,1.08618554296679,1.16171708195204,96,0.96,190082.470019189,1980.02572936655
0.8,2,2.5,0.5,0.8,1350000,1.08618554296679,1.16171708195204,96,0.96,586540.193202069,6109.79367918822
0.8,2,2.5,0.5,0.8,5e+05,1.08618554296679,1.16171708195204,96,0.96,217237.108593359,2262.88654784749
0.8,2,2.5,0.5,0.9,1350000,1.08618554296679,1.16171708195204,96,0.96,659857.717352328,6873.51788908675
0.8,2,2.5,0.5,0.9,5e+05,1.08618554296679,1.16171708195204,96,0.96,244391.747167529,2545.74736632843
0.8,2,2.5,0.7,0.1,1350000,1.08618554296679,1.16171708195204,86.4,0.96,102644.533810362,1188.01543761993
0.8,2,2.5,0.7,0.1,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,38016.4940038378,440.005717637012
0.8,2,2.5,0.7,0.2,1350000,1.08618554296679,1.16171708195204,86.4,0.96,205289.067620724,2376.03087523986
0.8,2,2.5,0.7,0.2,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,76032.9880076756,880.011435274024
0.8,2,2.5,0.7,0.3,1350000,1.08618554296679,1.16171708195204,86.4,0.96,307933.601431086,3564.0463128598
0.8,2,2.5,0.7,0.3,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,114049.482011513,1320.01715291104
0.8,2,2.5,0.7,0.4,1350000,1.08618554296679,1.16171708195204,86.4,0.96,410578.135241448,4752.06175047973
0.8,2,2.5,0.7,0.4,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,152065.976015351,1760.02287054805
0.8,2,2.5,0.7,0.5,1350000,1.08618554296679,1.16171708195204,86.4,0.96,513222.66905181,5940.07718809966
0.8,2,2.5,0.7,0.5,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,190082.470019189,2200.02858818506
0.8,2,2.5,0.7,0.6,1350000,1.08618554296679,1.16171708195204,86.4,0.96,615867.202862173,7128.09262571959
0.8,2,2.5,0.7,0.6,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,228098.964023027,2640.03430582207
0.8,2,2.5,0.7,0.7,1350000,1.08618554296679,1.16171708195204,86.4,0.96,718511.736672535,8316.10806333952
0.8,2,2.5,0.7,0.7,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,266115.458026865,3080.04002345908
0.8,2,2.5,0.7,0.8,1350000,1.08618554296679,1.16171708195204,86.4,0.96,821156.270482897,9504.12350095945
0.8,2,2.5,0.7,0.8,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,304131.952030703,3520.0457410961
0.8,2,2.5,0.7,0.9,1350000,1.08618554296679,1.16171708195204,86.4,0.96,923800.804293259,10692.1389385794
0.8,2,2.5,0.7,0.9,5e+05,1.08618554296679,1.16171708195204,86.4,0.96,342148.44603454,3960.05145873311
0.8,2,2.5,0.9,0.1,1350000,1.08618554296679,1.16171708195204,76.8,0.96,131971.543470466,1718.37947227169
0.8,2,2.5,0.9,0.1,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,48878.3494335058,636.436841582106
0.8,2,2.5,0.9,0.2,1350000,1.08618554296679,1.16171708195204,76.8,0.96,263943.086940931,3436.75894454337
0.8,2,2.5,0.9,0.2,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,97756.6988670116,1272.87368316421
0.8,2,2.5,0.9,0.3,1350000,1.08618554296679,1.16171708195204,76.8,0.96,395914.630411397,5155.13841681506
0.8,2,2.5,0.9,0.3,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,146635.048300517,1909.31052474632
0.8,2,2.5,0.9,0.4,1350000,1.08618554296679,1.16171708195204,76.8,0.96,527886.173881862,6873.51788908675
0.8,2,2.5,0.9,0.4,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,195513.397734023,2545.74736632843
0.8,2,2.5,0.9,0.5,1350000,1.08618554296679,1.16171708195204,76.8,0.96,659857.717352328,8591.89736135844
0.8,2,2.5,0.9,0.5,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,244391.747167529,3182.18420791053
0.8,2,2.5,0.9,0.6,1350000,1.08618554296679,1.16171708195204,76.8,0.96,791829.260822793,10310.2768336301
0.8,2,2.5,0.9,0.6,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,293270.096601035,3818.62104949264
0.8,2,2.5,0.9,0.7,1350000,1.08618554296679,1.16171708195204,76.8,0.96,923800.804293259,12028.6563059018
0.8,2,2.5,0.9,0.7,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,342148.44603454,4455.05789107474
0.8,2,2.5,0.9,0.8,1350000,1.08618554296679,1.16171708195204,76.8,0.96,1055772.34776372,13747.0357781735
0.8,2,2.5,0.9,0.8,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,391026.795468046,5091.49473265685
0.8,2,2.5,0.9,0.9,1350000,1.08618554296679,1.16171708195204,76.8,0.96,1187743.89123419,15465.4152504452
0.8,2,2.5,0.9,0.9,5e+05,1.08618554296679,1.16171708195204,76.8,0.96,439905.144901552,5727.93157423896
0.8,2,5,0.5,0.1,1350000,2.07220294580643,2.2125959873318,96,0.96,139873.698841934,1457.01769627015
0.8,2,5,0.5,0.1,5e+05,2.07220294580643,2.2125959873318,96,0.96,51805.0736451607,539.636183803757
0.8,2,5,0.5,0.2,1350000,2.07220294580643,2.2125959873318,96,0.96,279747.397683868,2914.03539254029
0.8,2,5,0.5,0.2,5e+05,2.07220294580643,2.2125959873318,96,0.96,103610.147290321,1079.27236760751
0.8,2,5,0.5,0.3,1350000,2.07220294580643,2.2125959873318,96,0.96,419621.096525802,4371.05308881044
0.8,2,5,0.5,0.3,5e+05,2.07220294580643,2.2125959873318,96,0.96,155415.220935482,1618.90855141127
0.8,2,5,0.5,0.4,1350000,2.07220294580643,2.2125959873318,96,0.96,559494.795367736,5828.07078508058
0.8,2,5,0.5,0.4,5e+05,2.07220294580643,2.2125959873318,96,0.96,207220.294580643,2158.54473521503
0.8,2,5,0.5,0.5,1350000,2.07220294580643,2.2125959873318,96,0.96,699368.49420967,7285.08848135073
0.8,2,5,0.5,0.5,5e+05,2.07220294580643,2.2125959873318,96,0.96,259025.368225804,2698.18091901879
0.8,2,5,0.5,0.6,1350000,2.07220294580643,2.2125959873318,96,0.96,839242.193051604,8742.10617762087
0.8,2,5,0.5,0.6,5e+05,2.07220294580643,2.2125959873318,96,0.96,310830.441870964,3237.81710282254
0.8,2,5,0.5,0.7,1350000,2.07220294580643,2.2125959873318,96,0.96,979115.891893538,10199.123873891
0.8,2,5,0.5,0.7,5e+05,2.07220294580643,2.2125959873318,96,0.96,362635.515516125,3777.4532866263
0.8,2,5,0.5,0.8,1350000,2.07220294580643,2.2125959873318,96,0.96,1118989.59073547,11656.1415701612
0.8,2,5,0.5,0.8,5e+05,2.07220294580643,2.2125959873318,96,0.96,414440.589161286,4317.08947043006
0.8,2,5,0.5,0.9,1350000,2.07220294580643,2.2125959873318,96,0.96,1258863.28957741,13113.1592664313
0.8,2,5,0.5,0.9,5e+05,2.07220294580643,2.2125959873318,96,0.96,466245.662806446,4856.72565423382
0.8,2,5,0.7,0.1,1350000,2.07220294580643,2.2125959873318,86.4,0.96,195823.178378707,2266.47197197578
0.8,2,5,0.7,0.1,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,72527.103103225,839.434063694734
0.8,2,5,0.7,0.2,1350000,2.07220294580643,2.2125959873318,86.4,0.96,391646.356757415,4532.94394395156
0.8,2,5,0.7,0.2,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,145054.20620645,1678.86812738947
0.8,2,5,0.7,0.3,1350000,2.07220294580643,2.2125959873318,86.4,0.96,587469.535136122,6799.41591592734
0.8,2,5,0.7,0.3,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,217581.309309675,2518.3021910842
0.8,2,5,0.7,0.4,1350000,2.07220294580643,2.2125959873318,86.4,0.96,783292.71351483,9065.88788790313
0.8,2,5,0.7,0.4,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,290108.4124129,3357.73625477893
0.8,2,5,0.7,0.5,1350000,2.07220294580643,2.2125959873318,86.4,0.96,979115.891893537,11332.3598598789
0.8,2,5,0.7,0.5,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,362635.515516125,4197.17031847367
0.8,2,5,0.7,0.6,1350000,2.07220294580643,2.2125959873318,86.4,0.96,1174939.07027224,13598.8318318547
0.8,2,5,0.7,0.6,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,435162.61861935,5036.6043821684
0.8,2,5,0.7,0.7,1350000,2.07220294580643,2.2125959873318,86.4,0.96,1370762.24865095,15865.3038038305
0.8,2,5,0.7,0.7,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,507689.721722575,5876.03844586314
0.8,2,5,0.7,0.8,1350000,2.07220294580643,2.2125959873318,86.4,0.96,1566585.42702966,18131.7757758063
0.8,2,5,0.7,0.8,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,580216.8248258,6715.47250955787
0.8,2,5,0.7,0.9,1350000,2.07220294580643,2.2125959873318,86.4,0.96,1762408.60540837,20398.247747782
0.8,2,5,0.7,0.9,5e+05,2.07220294580643,2.2125959873318,86.4,0.96,652743.927929025,7554.9065732526
0.8,2,5,0.9,0.1,1350000,2.07220294580643,2.2125959873318,76.8,0.96,251772.657915481,3278.28981660783
0.8,2,5,0.9,0.1,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,93249.1325612893,1214.18141355845
0.8,2,5,0.9,0.2,1350000,2.07220294580643,2.2125959873318,76.8,0.96,503545.315830962,6556.57963321565
0.8,2,5,0.9,0.2,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,186498.265122579,2428.36282711691
0.8,2,5,0.9,0.3,1350000,2.07220294580643,2.2125959873318,76.8,0.96,755317.973746443,9834.86944982348
0.8,2,5,0.9,0.3,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,279747.397683868,3642.54424067536
0.8,2,5,0.9,0.4,1350000,2.07220294580643,2.2125959873318,76.8,0.96,1007090.63166192,13113.1592664313
0.8,2,5,0.9,0.4,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,372996.530245157,4856.72565423382
0.8,2,5,0.9,0.5,1350000,2.07220294580643,2.2125959873318,76.8,0.96,1258863.28957741,16391.4490830391
0.8,2,5,0.9,0.5,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,466245.662806446,6070.90706779227
0.8,2,5,0.9,0.6,1350000,2.07220294580643,2.2125959873318,76.8,0.96,1510635.94749289,19669.738899647
0.8,2,5,0.9,0.6,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,559494.795367736,7285.08848135073
0.8,2,5,0.9,0.7,1350000,2.07220294580643,2.2125959873318,76.8,0.96,1762408.60540837,22948.0287162548
0.8,2,5,0.9,0.7,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,652743.927929025,8499.26989490918
0.8,2,5,0.9,0.8,1350000,2.07220294580643,2.2125959873318,76.8,0.96,2014181.26332385,26226.3185328626
0.8,2,5,0.9,0.8,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,745993.060490314,9713.45130846764
0.8,2,5,0.9,0.9,1350000,2.07220294580643,2.2125959873318,76.8,0.96,2265953.92123933,29504.6083494704
0.8,2,5,0.9,0.9,5e+05,2.07220294580643,2.2125959873318,76.8,0.96,839242.193051604,10927.6327220261
0.8,2,7.5,0.5,0.1,1350000,2.96829653637188,3.12869936378914,96,0.96,200360.016205102,2087.08350213648
0.8,2,7.5,0.5,0.1,5e+05,2.96829653637188,3.12869936378914,96,0.96,74207.4134092969,772.993889680176
0.8,2,7.5,0.5,0.2,1350000,2.96829653637188,3.12869936378914,96,0.96,400720.032410203,4174.16700427295
0.8,2,7.5,0.5,0.2,5e+05,2.96829653637188,3.12869936378914,96,0.96,148414.826818594,1545.98777936035
0.8,2,7.5,0.5,0.3,1350000,2.96829653637188,3.12869936378914,96,0.96,601080.048615305,6261.25050640943
0.8,2,7.5,0.5,0.3,5e+05,2.96829653637188,3.12869936378914,96,0.96,222622.240227891,2318.98166904053
0.8,2,7.5,0.5,0.4,1350000,2.96829653637188,3.12869936378914,96,0.96,801440.064820407,8348.3340085459
0.8,2,7.5,0.5,0.4,5e+05,2.96829653637188,3.12869936378914,96,0.96,296829.653637188,3091.97555872071
0.8,2,7.5,0.5,0.5,1350000,2.96829653637188,3.12869936378914,96,0.96,1001800.08102551,10435.4175106824
0.8,2,7.5,0.5,0.5,5e+05,2.96829653637188,3.12869936378914,96,0.96,371037.067046485,3864.96944840088
0.8,2,7.5,0.5,0.6,1350000,2.96829653637188,3.12869936378914,96,0.96,1202160.09723061,12522.5010128189
0.8,2,7.5,0.5,0.6,5e+05,2.96829653637188,3.12869936378914,96,0.96,445244.480455782,4637.96333808106
0.8,2,7.5,0.5,0.7,1350000,2.96829653637188,3.12869936378914,96,0.96,1402520.11343571,14609.5845149553
0.8,2,7.5,0.5,0.7,5e+05,2.96829653637188,3.12869936378914,96,0.96,519451.893865079,5410.95722776123
0.8,2,7.5,0.5,0.8,1350000,2.96829653637188,3.12869936378914,96,0.96,1602880.12964081,16696.6680170918
0.8,2,7.5,0.5,0.8,5e+05,2.96829653637188,3.12869936378914,96,0.96,593659.307274375,6183.95111744141
0.8,2,7.5,0.5,0.9,1350000,2.96829653637188,3.12869936378914,96,0.96,1803240.14584592,18783.7515192283
0.8,2,7.5,0.5,0.9,5e+05,2.96829653637188,3.12869936378914,96,0.96,667866.720683672,6956.94500712159
0.8,2,7.5,0.7,0.1,1350000,2.96829653637188,3.12869936378914,86.4,0.96,280504.022687142,3246.57433665674
0.8,2,7.5,0.7,0.1,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,103890.378773016,1202.4349395025
0.8,2,7.5,0.7,0.2,1350000,2.96829653637188,3.12869936378914,86.4,0.96,561008.045374285,6493.14867331348
0.8,2,7.5,0.7,0.2,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,207780.757546031,2404.86987900499
0.8,2,7.5,0.7,0.3,1350000,2.96829653637188,3.12869936378914,86.4,0.96,841512.068061427,9739.72300997022
0.8,2,7.5,0.7,0.3,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,311671.136319047,3607.30481850749
0.8,2,7.5,0.7,0.4,1350000,2.96829653637188,3.12869936378914,86.4,0.96,1122016.09074857,12986.297346627
0.8,2,7.5,0.7,0.4,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,415561.515092063,4809.73975800999
0.8,2,7.5,0.7,0.5,1350000,2.96829653637188,3.12869936378914,86.4,0.96,1402520.11343571,16232.8716832837
0.8,2,7.5,0.7,0.5,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,519451.893865079,6012.17469751248
0.8,2,7.5,0.7,0.6,1350000,2.96829653637188,3.12869936378914,86.4,0.96,1683024.13612285,19479.4460199404
0.8,2,7.5,0.7,0.6,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,623342.272638094,7214.60963701498
0.8,2,7.5,0.7,0.7,1350000,2.96829653637188,3.12869936378914,86.4,0.96,1963528.15881,22726.0203565972
0.8,2,7.5,0.7,0.7,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,727232.65141111,8417.04457651748
0.8,2,7.5,0.7,0.8,1350000,2.96829653637188,3.12869936378914,86.4,0.96,2244032.18149714,25972.5946932539
0.8,2,7.5,0.7,0.8,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,831123.030184126,9619.47951601997
0.8,2,7.5,0.7,0.9,1350000,2.96829653637188,3.12869936378914,86.4,0.96,2524536.20418428,29219.1690299107
0.8,2,7.5,0.7,0.9,5e+05,2.96829653637188,3.12869936378914,86.4,0.96,935013.408957141,10821.9144555225
0.8,2,7.5,0.9,0.1,1350000,2.96829653637188,3.12869936378914,76.8,0.96,360648.029169183,4695.93787980707
0.8,2,7.5,0.9,0.1,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,133573.344136734,1739.2362517804
0.8,2,7.5,0.9,0.2,1350000,2.96829653637188,3.12869936378914,76.8,0.96,721296.058338366,9391.87575961414
0.8,2,7.5,0.9,0.2,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,267146.688273469,3478.47250356079
0.8,2,7.5,0.9,0.3,1350000,2.96829653637188,3.12869936378914,76.8,0.96,1081944.08750755,14087.8136394212
0.8,2,7.5,0.9,0.3,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,400720.032410203,5217.70875534119
0.8,2,7.5,0.9,0.4,1350000,2.96829653637188,3.12869936378914,76.8,0.96,1442592.11667673,18783.7515192283
0.8,2,7.5,0.9,0.4,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,534293.376546938,6956.94500712159
0.8,2,7.5,0.9,0.5,1350000,2.96829653637188,3.12869936378914,76.8,0.96,1803240.14584592,23479.6893990354
0.8,2,7.5,0.9,0.5,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,667866.720683672,8696.18125890198
0.8,2,7.5,0.9,0.6,1350000,2.96829653637188,3.12869936378914,76.8,0.96,2163888.1750151,28175.6272788424
0.8,2,7.5,0.9,0.6,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,801440.064820407,10435.4175106824
0.8,2,7.5,0.9,0.7,1350000,2.96829653637188,3.12869936378914,76.8,0.96,2524536.20418428,32871.5651586495
0.8,2,7.5,0.9,0.7,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,935013.408957141,12174.6537624628
0.8,2,7.5,0.9,0.8,1350000,2.96829653637188,3.12869936378914,76.8,0.96,2885184.23335346,37567.5030384566
0.8,2,7.5,0.9,0.8,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,1068586.75309388,13913.8900142432
0.8,2,7.5,0.9,0.9,1350000,2.96829653637188,3.12869936378914,76.8,0.96,3245832.26252265,42263.4409182637
0.8,2,7.5,0.9,0.9,5e+05,2.96829653637188,3.12869936378914,76.8,0.96,1202160.09723061,15653.1262660236
0.8,2,10,0.5,0.1,1350000,3.78354986088467,3.94395268830193,96,0.96,255389.615609715,2660.30849593453
0.8,2,10,0.5,0.1,5e+05,3.78354986088467,3.94395268830193,96,0.96,94588.7465221167,985.299442938715
0.8,2,10,0.5,0.2,1350000,3.78354986088467,3.94395268830193,96,0.96,510779.23121943,5320.61699186906
0.8,2,10,0.5,0.2,5e+05,3.78354986088467,3.94395268830193,96,0.96,189177.493044233,1970.59888587743
0.8,2,10,0.5,0.3,1350000,3.78354986088467,3.94395268830193,96,0.96,766168.846829145,7980.9254878036
0.8,2,10,0.5,0.3,5e+05,3.78354986088467,3.94395268830193,96,0.96,283766.23956635,2955.89832881615
